"gene_symbol","logFC","logCPM","F","PValue","BH_FDR_full_transcriptome_within_cell_type_supplementary","predicted_for_any_chemical_form","predicted_for_all_chemical_forms","predicted_for_any_sulfate_or_glucuronide","predicted_for_all_sulfate_and_glucuronide_forms","cell_type","minimum_nuclei","n_donors","n_et_donors","n_control_donors","nominal_p_lt_0_05","BH_FDR_all_target_gene_cell_type_tests_within_threshold_supplementary"
"CTNNB1",0.00480611259750076,7.59447266485967,0.00209722472159824,0.963546902419664,0.997493269900255,TRUE,FALSE,TRUE,FALSE,"MLI_2",10,106,16,90,FALSE,0.999948155156426
"PTPN2",0.00389473574375103,6.49394609113632,0.00206527591985837,0.96383121083343,0.991739663358453,TRUE,FALSE,TRUE,FALSE,"Astrocytes",10,108,16,92,FALSE,0.999948155156426
"PTK2",-0.00278815112839468,8.84897088592876,0.00206329795952815,0.96384278257705,0.994697505799791,TRUE,FALSE,FALSE,FALSE,"Golgi",10,106,16,90,FALSE,0.999948155156426
"FDPS",-0.00662635177247533,4.37100522020457,0.0020344329242107,0.964099117105924,0.991739663358453,TRUE,FALSE,TRUE,FALSE,"Astrocytes",10,108,16,92,FALSE,0.999948155156426
"DUSP3",-0.00697042136114117,3.85954314316991,0.00202597208111064,0.964178778774793,0.986809032008691,TRUE,FALSE,FALSE,FALSE,"Bergmann",10,108,16,92,FALSE,0.999948155156426
"EIF4A1",0.0112548985675025,4.23921542338209,0.0020105460520651,0.964298190520195,0.997493269900255,TRUE,FALSE,TRUE,FALSE,"MLI_2",10,106,16,90,FALSE,0.999948155156426
"ADORA1",0.00605662737662801,5.44819408837474,0.0018325851934579,0.965923720050206,0.992745081619201,TRUE,FALSE,TRUE,FALSE,"Microglia",10,108,16,92,FALSE,0.999948155156426
"NR1H2",0.00526958759808996,4.4173259952537,0.00180504674889637,0.966180179354007,0.992311369746137,TRUE,FALSE,TRUE,FALSE,"Oligodendrocytes",10,108,16,92,FALSE,0.999948155156426
"NR3C1",-0.00291171375803077,8.29217592138508,0.00177786687676655,0.96644277920801,0.990537118114974,TRUE,FALSE,FALSE,FALSE,"Granule",10,109,16,93,FALSE,0.999948155156426
"KDM1A",0.00648934692085191,6.81807883067964,0.0013732279834449,0.97048622485658,0.99102089198786,TRUE,FALSE,TRUE,FALSE,"Pericytes",10,102,16,86,FALSE,0.999948155156426
"PTPN11",0.00263584422932505,6.14296115056018,0.00125113427305214,0.971846969385185,0.990166925067226,TRUE,FALSE,TRUE,TRUE,"Bergmann",10,108,16,92,FALSE,0.999948155156426
"PTPN11",0.00268447325842475,6.30075086378879,0.0011842144504188,0.972607134880454,0.99350256709912,TRUE,FALSE,TRUE,TRUE,"Oligodendrocytes",10,108,16,92,FALSE,0.999948155156426
"PKM",0.00395934944557753,6.12543693404346,0.00109983557029304,0.973603578007547,0.9907529210132,TRUE,FALSE,TRUE,FALSE,"Bergmann",10,108,16,92,FALSE,0.999948155156426
"MAPK10",-0.00259825410905843,8.78657427247563,0.00109119878203176,0.973704537462912,0.99350256709912,TRUE,FALSE,TRUE,FALSE,"Oligodendrocytes",10,108,16,92,FALSE,0.999948155156426
"MAOB",0.00786309484915934,4.44983224012593,0.00106924251665335,0.973963429798104,0.998863000810568,TRUE,TRUE,TRUE,TRUE,"Endocytes",10,107,16,91,FALSE,0.999948155156426
"DOT1L",-0.00609463307641162,5.71130082087238,0.000845153012084146,0.976858145014371,0.998863000810568,TRUE,FALSE,TRUE,FALSE,"Endocytes",10,107,16,91,FALSE,0.999948155156426
"PRKCE",-0.00184610407999633,9.3159129672588,0.000818593138848405,0.977220774018981,0.995246225099023,TRUE,FALSE,TRUE,TRUE,"Golgi",10,106,16,90,FALSE,0.999948155156426
"PTK2",-0.00164941343440474,8.75724284988708,0.0006702097617984,0.979389417618844,0.99612221313638,TRUE,FALSE,FALSE,FALSE,"Microglia",10,108,16,92,FALSE,0.999948155156426
"MAOB",0.00407397792059316,4.3735114482499,0.000546637681279861,0.98138143141608,0.995979932875106,TRUE,TRUE,TRUE,TRUE,"Golgi",10,106,16,90,FALSE,0.999948155156426
"PLK1",0.00475435363990301,1.89976240791225,0.00054101615827255,0.981480379018833,0.994400862047654,TRUE,FALSE,TRUE,FALSE,"Bergmann",10,108,16,92,FALSE,0.999948155156426
"HSP90AB1",-0.00463445511250088,7.28607129663473,0.000527011075368715,0.98172932001868,0.996212531915868,TRUE,FALSE,TRUE,FALSE,"Microglia",10,108,16,92,FALSE,0.999948155156426
"KDM1A",0.00208456788640207,6.24327378680723,0.000472904724039796,0.982685213304647,0.996295033365232,TRUE,FALSE,TRUE,FALSE,"Golgi",10,106,16,90,FALSE,0.999948155156426
"HIF1A",0.00236305218196989,6.58198194025523,0.000470336229292945,0.982729307350298,0.997550088709544,TRUE,FALSE,TRUE,FALSE,"PLI",10,107,16,91,FALSE,0.999948155156426
"SNCA",-0.0026151683745257,7.75094890496529,0.0004670165416775,0.982797659548049,0.996295033365232,TRUE,TRUE,TRUE,TRUE,"Golgi",10,106,16,90,FALSE,0.999948155156426
"SGMS1",-0.0016607797927148,7.42795022504073,0.000425523411284078,0.983576240793252,0.997497612849127,TRUE,FALSE,FALSE,FALSE,"Purkinje",10,108,16,92,FALSE,0.999948155156426
"MGLL",-0.00136034790060199,7.32497828098171,0.000424384722933121,0.983601128235372,0.99498016006414,TRUE,FALSE,TRUE,FALSE,"Bergmann",10,108,16,92,FALSE,0.999948155156426
"KDM6B",-0.00326203332012678,5.34823231474371,0.000403684216029484,0.984006711087704,0.997812095038268,TRUE,FALSE,TRUE,FALSE,"MLI_1",10,108,16,92,FALSE,0.999948155156426
"YWHAG",0.00230874969374569,6.27936674929629,0.000396554644254537,0.984147884725625,0.995231839104006,TRUE,FALSE,TRUE,FALSE,"Bergmann",10,108,16,92,FALSE,0.999948155156426
"IGF1R",0.00143569004554132,8.71546016818158,0.000358044863839394,0.984937092459656,0.995450311168207,TRUE,FALSE,TRUE,FALSE,"Granule",10,109,16,93,FALSE,0.999948155156426
"PRKCH",0.00688509308261157,4.59135376121374,0.000341055552745975,0.985287289305883,0.998809901424455,TRUE,FALSE,TRUE,TRUE,"UBC",10,107,16,91,FALSE,0.999948155156426
"PRKCD",0.00385861301713893,3.84348528510301,0.000318260810976233,0.985797176207459,0.997812095038268,TRUE,FALSE,TRUE,TRUE,"MLI_1",10,108,16,92,FALSE,0.999948155156426
"PPARG",-0.00259344764426895,5.30015041806471,0.00030664148824964,0.986051249091225,0.998021680945133,TRUE,TRUE,TRUE,TRUE,"PLI",10,107,16,91,FALSE,0.999948155156426
"PPARD",-0.00148542069046098,5.49254513956306,0.00027638885804706,0.986765610607226,0.996317388755898,TRUE,FALSE,TRUE,FALSE,"Bergmann",10,108,16,92,FALSE,0.999948155156426
"CA3",-0.00318596815967235,4.68608605269839,0.000268204108855052,0.986957755410689,0.997493269900255,TRUE,FALSE,TRUE,FALSE,"MLI_2",10,106,16,90,FALSE,0.999948155156426
"FDPS",-0.00218808704335232,4.52216810671697,0.000246938377268801,0.987487587643679,0.99692575614642,TRUE,FALSE,TRUE,FALSE,"OPC",10,108,16,92,FALSE,0.999948155156426
"ADORA1",-0.00240912506862576,5.64618493823982,0.000205939334120448,0.988571100278446,0.998809901424455,TRUE,FALSE,TRUE,FALSE,"UBC",10,107,16,91,FALSE,0.999948155156426
"ERCC5",0.00116642667126574,6.0346443512134,0.000171326864929319,0.989580073537252,0.996583794482458,TRUE,FALSE,FALSE,FALSE,"Bergmann",10,108,16,92,FALSE,0.999948155156426
"POLA1",0.00175507153931613,7.4973916385884,0.000136335318828869,0.990699153154643,0.997590572585993,TRUE,FALSE,TRUE,FALSE,"Pericytes",10,102,16,86,FALSE,0.999948155156426
"HIF1A",-0.00148599415777595,6.65871298630621,9.98863270295941e-05,0.992040835456125,0.998809901424455,TRUE,FALSE,TRUE,FALSE,"UBC",10,107,16,91,FALSE,0.999948155156426
"SGMS1",-0.000564163226955484,7.40757565673265,7.88477021463432e-05,0.992931066892527,0.99776814679902,TRUE,FALSE,FALSE,FALSE,"Bergmann",10,108,16,92,FALSE,0.999948155156426
"ADCY10",-0.00332949369989363,4.55002886340093,7.10889489594006e-05,0.993285994876911,0.997956949167686,TRUE,FALSE,FALSE,FALSE,"Purkinje",10,108,16,92,FALSE,0.999948155156426
"OPRM1",-0.00141709228375528,7.24791602118353,6.6369367336129e-05,0.993515738639773,0.999114005402083,TRUE,FALSE,TRUE,TRUE,"PLI",10,107,16,91,FALSE,0.999948155156426
"MAOB",-0.000828402909288269,4.13988535519833,3.96463905818591e-05,0.994987186114914,0.99843195803798,TRUE,TRUE,TRUE,TRUE,"Granule",10,109,16,93,FALSE,0.999948155156426
"FYN",0.000497974766680691,8.16798016500935,2.96595846544401e-05,0.995662898499983,0.999077821703618,TRUE,FALSE,TRUE,FALSE,"UBC",10,107,16,91,FALSE,0.999948155156426
"ALOX5",0.000848670022904073,6.39038955312773,2.94186496911829e-05,0.995682184242221,0.998937765287218,TRUE,TRUE,TRUE,TRUE,"Microglia",10,108,16,92,FALSE,0.999948155156426
"NR3C1",-5.16257700681374e-05,8.2622481658649,4.98303564851424e-07,0.999437975426671,0.999726620515597,TRUE,FALSE,FALSE,FALSE,"Oligodendrocytes",10,108,16,92,FALSE,0.999948155156426
"YWHAG",-9.27208350825208e-05,6.6533413866468,4.02117241470262e-07,0.999495147210573,0.999936142513174,TRUE,FALSE,TRUE,FALSE,"Endocytes",10,107,16,91,FALSE,0.999948155156426
"SNCA",5.56839528844713e-05,7.82202794070845,2.02589373813913e-07,0.999641629102109,0.999877375485627,TRUE,TRUE,TRUE,TRUE,"MLI_2",10,106,16,90,FALSE,0.999948155156426
"CA13",2.11599556357868e-05,3.9209618584747,9.55420821021167e-08,0.999753916525835,0.999892258857458,TRUE,FALSE,TRUE,FALSE,"Granule",10,109,16,93,FALSE,0.999948155156426
"NR1H3",-0.000244283607319631,3.24235552711613,4.23806916896595e-09,0.999948155156426,0.999970030761395,TRUE,FALSE,TRUE,FALSE,"Oligodendrocytes",10,108,16,92,FALSE,0.999948155156426
"NR4A1",-2.72868263273194,3.07153705749325,43.9243823070175,5.26258672836575e-10,6.36720368264972e-06,TRUE,FALSE,TRUE,FALSE,"Astrocytes",20,108,16,92,TRUE,6.14670129873119e-07
"TLR4",1.04195992299004,3.92336336868961,30.1659980343848,2.54666553425451e-07,0.000170406040418467,TRUE,FALSE,TRUE,FALSE,"Bergmann",20,108,16,92,TRUE,7.56107287200097e-05
"PPARA",0.774070075969459,4.80353668311907,30.0231552725619,2.68612365828644e-07,0.000172542120065546,TRUE,FALSE,TRUE,TRUE,"Bergmann",20,108,16,92,TRUE,7.56107287200097e-05
"EGFR",1.26632747922132,3.90838690442952,29.1544040402673,3.57617792634927e-07,0.000100356493058176,TRUE,FALSE,FALSE,FALSE,"Oligodendrocytes",20,107,16,91,TRUE,7.56107287200097e-05
"NR4A1",-2.49754821581383,3.31602014209369,28.42753820961,3.85440262137449e-07,0.000251165046606514,TRUE,FALSE,TRUE,FALSE,"OPC",20,107,16,91,TRUE,7.56107287200097e-05
"MAOA",1.13054084883886,2.82587904637451,28.9063127087716,3.88411277671283e-07,0.000196085689507637,TRUE,FALSE,TRUE,FALSE,"Bergmann",20,108,16,92,TRUE,7.56107287200097e-05
"TLR4",1.46944537857272,2.25082635511684,26.0314156814805,9.75347196322775e-07,0.000220259290408514,TRUE,FALSE,TRUE,FALSE,"Oligodendrocytes",20,107,16,91,TRUE,0.000162743646472143
"TLR4",1.13019732684452,0.896642164294777,26.0045371721863,1.28154923214406e-06,0.000796313819150739,TRUE,FALSE,TRUE,FALSE,"Granule",20,109,16,93,TRUE,0.000171580416135786
"EGFR",1.17367113285423,2.95647160652638,26.1582107379888,1.32210937090931e-06,0.000796313819150739,TRUE,FALSE,FALSE,FALSE,"Granule",20,109,16,93,TRUE,0.000171580416135786
"NR4A1",-3.07370542290374,3.36106251399607,23.0306040265873,3.87855634809051e-06,0.012514162057114,TRUE,FALSE,TRUE,FALSE,"MLI_1",20,108,16,92,TRUE,0.000453015381456972
"EGFR",1.34031353275539,4.3454635218609,22.9189783498367,4.55714202858157e-06,0.00117962961745725,TRUE,FALSE,FALSE,FALSE,"Golgi",20,106,16,90,TRUE,0.000483885626307571
"CBS",1.65738598559166,0.977636124804095,21.5647753531914,7.16403065612211e-06,0.00109022160638918,TRUE,FALSE,FALSE,FALSE,"Bergmann",20,108,16,92,TRUE,0.000697298983862552
"PRKCA",0.830034593552038,6.61512767986516,22.1863255632695,7.80150901252878e-06,0.00176054053382733,TRUE,FALSE,TRUE,TRUE,"Golgi",20,106,16,90,TRUE,0.000700935578971817
"ERBB2",0.986065506178964,2.61257919412471,20.0370182953909,1.74515752403048e-05,0.00167505033384098,TRUE,FALSE,FALSE,FALSE,"Bergmann",20,108,16,92,TRUE,0.00145595999147686
"NR4A1",-2.35190839161463,3.56675421027417,19.1792089909079,2.309750234765e-05,0.00241180896606856,TRUE,FALSE,TRUE,FALSE,"Oligodendrocytes",20,107,16,91,TRUE,0.00179852551613701
"EGFR",0.984368174872242,3.92073949957955,18.3606141327304,3.49515304097412e-05,0.00894127165340161,TRUE,FALSE,FALSE,FALSE,"Microglia",20,107,16,91,TRUE,0.00255146171991111
"NR4A1",-2.39681577411881,3.41386334733682,17.9586428777636,4.59964896100688e-05,0.0029890559259835,TRUE,FALSE,TRUE,FALSE,"Bergmann",20,108,16,92,TRUE,0.00316022940379767
"PRKCA",0.659695257057856,6.3584548476444,17.6242614644293,5.31355068663434e-05,0.023150174241541,TRUE,FALSE,TRUE,TRUE,"MLI_2",20,104,16,88,TRUE,0.00326330717493534
"EGFR",0.73280583946568,5.54039834724547,17.6988535259151,5.43588073867954e-05,0.00791783993242252,TRUE,FALSE,FALSE,FALSE,"OPC",20,107,16,91,TRUE,0.00326330717493534
"TLR4",0.93140334076688,3.40757051597002,17.2787569345324,5.58785475160161e-05,0.0102435537332769,TRUE,FALSE,TRUE,FALSE,"Astrocytes",20,108,16,92,TRUE,0.00326330717493534
"PRKCA",0.859125686199928,7.00829955927827,17.4715742716088,6.26253895093915e-05,0.00867100705582117,TRUE,FALSE,TRUE,TRUE,"Endocytes",20,103,16,87,TRUE,0.00348316452128425
"KAT2B",0.398410760309868,7.2643289795075,17.1997168723421,6.59616920097786e-05,0.00367208739418437,TRUE,FALSE,FALSE,FALSE,"Bergmann",20,108,16,92,TRUE,0.0035019661939737
"EGFR",0.986218345705345,5.50821556534025,17.0570664409136,7.31053545352149e-05,0.0116381800594943,TRUE,FALSE,FALSE,FALSE,"Astrocytes",20,108,16,92,TRUE,0.00371248061291874
"NR4A1",-2.34029395269452,3.67331297568146,15.1305735237867,0.000175735097173577,0.0154545190602241,TRUE,FALSE,TRUE,FALSE,"Granule",20,109,16,93,TRUE,0.00829415303915679
"MME",-1.45270011378353,3.45246765339747,14.9827692821423,0.00017752896059839,0.020373833113628,TRUE,FALSE,TRUE,FALSE,"Astrocytes",20,108,16,92,TRUE,0.00829415303915679
"HDAC1",0.643858628437229,2.56110359423089,14.8827702174225,0.000185693681551739,0.00691549116154956,TRUE,FALSE,TRUE,FALSE,"Bergmann",20,108,16,92,TRUE,0.00834193154047811
"EGFR",1.16248246076011,3.96746790031811,14.1024359942126,0.000250344799391048,0.0558036023758882,TRUE,FALSE,FALSE,FALSE,"MLI_2",20,104,16,88,TRUE,0.0108297305810646
"AR",0.803112601460068,1.68581890499723,13.8072568795706,0.000298177153405131,0.00920491060816838,TRUE,FALSE,TRUE,FALSE,"Bergmann",20,108,16,92,TRUE,0.012438246970614
"NR4A1",-1.94610325953327,3.40157693040436,13.5421146757522,0.000317978517536399,0.0425233722783106,TRUE,FALSE,TRUE,FALSE,"Microglia",20,107,16,91,TRUE,0.0128068589131901
"CA12",0.856901079323845,0.704429296720319,13.4821649100555,0.000359294915081606,0.0228369999405773,TRUE,TRUE,TRUE,TRUE,"Granule",20,109,16,93,TRUE,0.0139885486938439
"HSD11B1",0.688121686738289,2.73352578269022,13.1789443207937,0.000391750715348485,0.0206936554342905,TRUE,FALSE,TRUE,FALSE,"Oligodendrocytes",20,107,16,91,TRUE,0.0143897517115432
"PDE4B",-0.577700196815067,8.14432197373084,13.4566196639717,0.000394239772918993,0.0865292714497041,TRUE,FALSE,TRUE,FALSE,"PLI",20,105,16,89,TRUE,0.0143897517115432
"PRKCA",0.567182192922971,5.94864205165463,12.7893327452654,0.000493033121039928,0.0931832598765465,TRUE,FALSE,TRUE,TRUE,"PLI",20,105,16,89,TRUE,0.017450384405292
"EGFR",0.712343523217787,6.31957364765156,12.6547179647477,0.0005655193844929,0.0130994996399666,TRUE,FALSE,FALSE,FALSE,"Bergmann",20,108,16,92,TRUE,0.0194272541496384
"PPARA",0.504899137555468,4.40271344638902,12.4534692963548,0.000588478068255384,0.0375564276446902,TRUE,FALSE,TRUE,TRUE,"OPC",20,107,16,91,TRUE,0.0196383538206368
"PPARA",0.537027906173087,4.69956377581662,12.2510425269596,0.000657031048684169,0.0368028641575452,TRUE,FALSE,TRUE,TRUE,"Astrocytes",20,108,16,92,TRUE,0.0211232338185366
"MME",-1.61977677400288,3.70104588152009,12.1311677873906,0.000669143537059808,0.107064603311163,TRUE,FALSE,TRUE,FALSE,"MLI_2",20,104,16,88,TRUE,0.0211232338185366
"PDE4B",-0.632102208026533,8.55100107297715,12.256577050767,0.000707865956235309,0.0726527876899695,TRUE,FALSE,TRUE,FALSE,"Pericytes",20,101,16,85,TRUE,0.0217575641284958
"MME",-1.38771651609209,3.15403933168726,11.9746542314886,0.000776599620564092,0.0161117891466347,TRUE,FALSE,TRUE,FALSE,"Bergmann",20,108,16,92,TRUE,0.0232581629953554
"APEX1",-0.56321271497614,3.34627161794938,11.5425722483379,0.000897533890504598,0.0439646256729358,TRUE,FALSE,FALSE,FALSE,"Astrocytes",20,108,16,92,TRUE,0.0262079896027343
"ALK",0.574436625514865,4.81082905447827,11.4937728747587,0.000975641833543156,0.0183080834404542,TRUE,FALSE,FALSE,FALSE,"Bergmann",20,108,16,92,TRUE,0.0277938941848392
"NR4A1",-1.44324644979384,4.89507770630043,11.2642509070529,0.00107832366719614,0.0760086333404725,TRUE,FALSE,TRUE,FALSE,"Endocytes",20,103,16,87,TRUE,0.029987667697264
"MAOA",0.851443751539345,2.65696506653007,10.8389315181947,0.00123282609091869,0.0626462870145402,TRUE,FALSE,TRUE,FALSE,"OPC",20,107,16,91,TRUE,0.0334869970742564
"PRKCA",0.504455673049443,5.71756672169904,10.9270154354648,0.00128773662232987,0.0491584387006663,TRUE,FALSE,TRUE,TRUE,"Granule",20,109,16,93,TRUE,0.0341835539745746
"PRKCG",-0.58424587639776,5.07886705548272,10.664073683608,0.00133110715566951,0.148081767292252,TRUE,FALSE,TRUE,TRUE,"PLI",20,105,16,89,TRUE,0.0345496257293776
"TRPV3",0.691348229949554,2.0924371926522,10.623275290063,0.00144198339054364,0.0231515435032274,TRUE,FALSE,TRUE,FALSE,"Bergmann",20,108,16,92,TRUE,0.0366138391338038
"PDE4B",-0.639749354694688,8.02027871402585,10.451992837812,0.00164061186297869,0.0568842187419223,TRUE,FALSE,TRUE,FALSE,"Granule",20,109,16,93,TRUE,0.0407709501267897
"EGFR",0.888935405385059,4.15279131845212,10.1723507237639,0.00178226315389902,0.277961428340595,TRUE,FALSE,FALSE,FALSE,"Purkinje",20,108,16,92,TRUE,0.0421959125071229
"MME",-1.33803428591459,3.33646206430133,10.115727287624,0.00181742258051157,0.112235941138703,TRUE,FALSE,TRUE,FALSE,"Microglia",20,107,16,91,TRUE,0.0421959125071229
"PRKCA",0.459065389967188,6.49091443967122,10.1397210687252,0.00184721595026171,0.277961428340595,TRUE,FALSE,TRUE,TRUE,"Purkinje",20,108,16,92,TRUE,0.0421959125071229
"PPARA",0.389744591254751,3.73428507244483,10.1429203444661,0.00186962848327996,0.061986474622262,TRUE,FALSE,TRUE,TRUE,"Granule",20,109,16,93,TRUE,0.0421959125071229
"PPARA",0.623319719408425,4.43412416162138,10.0535355342903,0.00187858514586506,0.0978309341346651,TRUE,FALSE,TRUE,TRUE,"Golgi",20,106,16,90,TRUE,0.0421959125071229
"PRKCA",0.673363601248664,7.75103234911594,10.1389368129078,0.00192142349469753,0.066644936229058,TRUE,FALSE,TRUE,TRUE,"Astrocytes",20,108,16,92,TRUE,0.0423438234303153
"MAOA",0.870128641117915,3.496756316859,9.57697556246705,0.00241221128218389,0.0744736956056033,TRUE,FALSE,TRUE,FALSE,"Astrocytes",20,108,16,92,TRUE,0.0517467979493701
"PRKCA",0.418293611368882,7.68731096861678,9.65215246146815,0.00243670709521863,0.0884717611316769,TRUE,FALSE,TRUE,TRUE,"OPC",20,107,16,91,TRUE,0.0517467979493701
"F3",0.778530068772031,-0.0382325264139029,9.39008089674045,0.00264523875959827,0.0731590714596548,TRUE,FALSE,TRUE,FALSE,"Granule",20,109,16,93,TRUE,0.0551721227001926
"YWHAG",0.425394876422901,6.67421967666776,9.18136686400118,0.00296325018652831,0.217750122825866,TRUE,FALSE,TRUE,FALSE,"UBC",20,103,16,87,TRUE,0.0607206354011416
"KAT2B",0.27274879179995,7.06731131261569,9.13676127553554,0.00308897084471937,0.0853275302517343,TRUE,FALSE,FALSE,FALSE,"Astrocytes",20,108,16,92,TRUE,0.0622054818384866
"FYN",0.223352118916963,8.40197968936542,8.90417628857752,0.00349723200284357,0.0418090706367147,TRUE,FALSE,TRUE,FALSE,"Bergmann",20,108,16,92,TRUE,0.0692333386325643
"PTPN1",-0.236531687871722,5.88123208312969,8.78748994419305,0.00368294110486298,0.317051182676051,TRUE,TRUE,TRUE,TRUE,"MLI_1",20,108,16,92,TRUE,0.0716945868413326
"POLA1",-0.222637579602029,6.83757570211105,8.74359290570564,0.00379413654037543,0.0445297781874983,TRUE,FALSE,TRUE,FALSE,"Bergmann",20,108,16,92,TRUE,0.0725999836169719
"EGFR",0.682456300558142,3.45302704809744,8.67664704292826,0.00385376625364063,0.320881982383781,TRUE,FALSE,FALSE,FALSE,"MLI_1",20,108,16,92,TRUE,0.0725999836169719
"PDE4D",0.415560305477585,8.94183146352144,8.65433911840028,0.00400367869084881,0.0462416582405713,TRUE,FALSE,TRUE,FALSE,"Bergmann",20,108,16,92,TRUE,0.0742269319192288
"PRKCA",0.606716764157063,8.35687397053892,8.62582685388506,0.00408411362570512,0.0469312916171684,TRUE,FALSE,TRUE,TRUE,"Bergmann",20,108,16,92,TRUE,0.0745350736691185
"HSD11B1",0.558244155448495,1.05287763347799,8.07446438459982,0.0052798792259217,0.106452069652881,TRUE,FALSE,TRUE,FALSE,"Granule",20,109,16,93,TRUE,0.0948753682442545
"APEX1",-0.497854804720148,3.38173051432087,7.95029333043646,0.00558675269014261,0.357717426612718,TRUE,FALSE,FALSE,FALSE,"MLI_1",20,108,16,92,TRUE,0.097911366693596
"KDR",0.463127955609736,-0.447812658868036,7.8873239670167,0.00566586954067843,0.110186122237409,TRUE,FALSE,TRUE,FALSE,"Granule",20,109,16,93,TRUE,0.097911366693596
"STS",0.56020719200221,5.82972113958345,7.95556923004379,0.00570031929380525,0.359104490265801,TRUE,FALSE,TRUE,FALSE,"Purkinje",20,108,16,92,TRUE,0.097911366693596
"PPARA",0.401795899339103,4.24640120914219,7.88074217028756,0.00582092338791381,0.124252105518543,TRUE,FALSE,TRUE,TRUE,"Oligodendrocytes",20,107,16,91,TRUE,0.0985338915519324
"MAOA",0.48088452301173,0.647627453220543,7.80989336078015,0.00602560310489092,0.113731039816819,TRUE,FALSE,TRUE,FALSE,"Granule",20,109,16,93,TRUE,0.100541491807323
"PDE4B",-0.424421241062268,8.21575027862601,7.75767786585488,0.0063601317025797,0.358444802417002,TRUE,FALSE,TRUE,FALSE,"MLI_1",20,108,16,92,TRUE,0.104628645473424
"YWHAG",0.375234763587248,6.78826242363361,7.68156492499097,0.00654555189178869,0.193313430200108,TRUE,FALSE,TRUE,FALSE,"Golgi",20,106,16,90,TRUE,0.106183397355683
"TOP2B",-0.258247848513572,7.2633351381193,7.52340695909707,0.00709907583966441,0.0661616437490152,TRUE,FALSE,TRUE,FALSE,"Bergmann",20,108,16,92,TRUE,0.113515593877556
"PRKCA",0.501493526100703,6.79524743402659,7.52178683473857,0.00719191262580406,0.304001705471104,TRUE,FALSE,TRUE,TRUE,"UBC",20,103,16,87,TRUE,0.113515593877556
"TRPV3",0.370789606106212,0.774894081553966,7.39052386182179,0.00751157896219322,0.128643776563319,TRUE,FALSE,TRUE,FALSE,"Granule",20,109,16,93,TRUE,0.116355425750392
